ZCTA,state,n,civic_org_sum,civic_opp_sum,volunteer_sum,membership_sum,take_action_sum,events_sum,TotalPopulation,BROAD,REMNRTY,POV150,NOHSDP,SNGPNT,UNEMP,civic_org_sum_normalized,civic_opp_sum_normalized,civic_opp_index,volunteer_sum_normalized,membership_sum_normalized,take_action_sum_normalized,events_sum_normalized
29692,SC,8,5,3,2,5,0,5,5034,30.2,27.7,38.9,19.9,10.5,4.9,99.32459276916964,59.594755661501786,3,39.72983710766786,99.32459276916964,0,99.32459276916964
29693,SC,45,15,6.5,6,12,0,8,13561,27.7,10.2,28.3,18,6.2,3.3,110.61131185015854,47.931568468402034,3,44.24452474006342,88.48904948012684,0,58.99269965341789
29696,SC,12,8,3.75,4,7,0,4,5416,11,6.1,13.1,10.8,5.1,8.9,147.71048744460856,69.23929098966026,4,73.85524372230428,129.2466765140325,0,73.85524372230428
29697,SC,21,7,4,5,5,0,6,14552,14.7,18.4,22.3,23.2,6.8,4.6,48.10335349092908,27.48763056624519,2,34.35953820780649,34.35953820780649,0,41.23144584936779
29702,SC,16,6,3.25,3,6,0,4,9472,30.6,12.7,25.2,18.1,7.3,6,63.3445945945946,34.3116554054054,2,31.6722972972973,63.3445945945946,0,42.229729729729726
29703,SC,1,1,0.25,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29704,SC,6,0,0,0,0,0,0,3417,12.1,19.7,20.3,13.7,3.9,13.8,0,0,1,0,0,0,0
29706,SC,54,20,11.5,11,19,0,16,19702,31.3,47.2,34.7,15.9,7.4,7.1,101.51253679829459,58.36970865901939,3,55.83189523906202,96.43690995837986,0,81.21002943863567
29707,SC,106,41,18,14,35,0,23,31310,4,20.4,7.7,4.6,2.8,3.4,130.94857872884063,57.48961992973491,3,44.714148834238266,111.78537208559565,0,73.45895879910572
29708,SC,132,62,29.5,27,52,0,39,40841,5.1,26.4,4.8,3.4,6,3,151.80823192380205,72.23133615729292,4,66.11003648294606,127.32303322641464,0,95.49227491981098
29709,SC,12,5,2.25,1,4,0,4,5668,20.9,27.4,26.6,14.8,7.2,6.1,88.21453775582216,39.696541990119975,2,17.64290755116443,70.57163020465772,0,70.57163020465772
29710,SC,100,42,18.75,17,30,2,27,37607,8.6,19.2,17.7,8.6,6.8,5.5,111.68133592150397,49.857739250671415,3,45.20435025394209,79.77238280107427,5.3181588534049515,71.79514452096684
29712,SC,5,3,1.25,1,2,0,2,2025,25.4,13.1,17.1,14.8,2.8,0,148.14814814814815,61.72839506172839,3,49.382716049382715,98.76543209876543,0,98.76543209876543
29714,SC,1,0,0,0,0,0,0,3270,30.1,31.3,22,13.9,8,1.8,0,0,1,0,0,0,0
29715,SC,137,58,28.75,34,45,2,35,38942,5.6,29.7,12.4,5.7,9,2.6,148.93944841045658,73.82774382414874,4,87.30933182681937,115.55646859431975,5.135843048636434,89.87725335113758
29717,SC,4,2,1,1,2,0,1,1391,22.7,24.7,30.5,17.4,0,1.2,143.78145219266713,71.89072609633357,4,71.89072609633357,143.78145219266713,0,71.89072609633357
29718,SC,6,5,2.25,1,5,0,3,3730,23.9,33.3,27.4,14.4,10.8,11.5,134.04825737265415,60.32171581769437,3,26.80965147453083,134.04825737265415,0,80.42895442359249
29720,SC,96,36,17,12,30,2,24,49870,20.3,37,26.2,15.8,8.3,5.8,72.1876879887708,34.08863043914177,2,24.0625626629236,60.156406657309006,4.010427110487267,48.1251253258472
29721,SC,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29726,SC,3,0,0,0,0,0,0,1557,27,20.8,18.9,19.4,3,10,0,0,1,0,0,0,0
29727,SC,2,1,0.25,0,0,0,1,2214,21,49.6,26.6,28.1,1.5,8.1,45.16711833785005,11.291779584462512,1,0,0,0,45.16711833785005
29728,SC,14,5,2.75,4,4,0,3,9495,33.6,52,42.7,24.3,13.9,9.3,52.6592943654555,28.96261190100053,2,42.127435492364405,42.127435492364405,0,31.595576619273302
29729,SC,12,4,1.75,1,3,0,3,2156,27.4,43.1,28.2,19.8,0.8,5.5,185.5287569573284,81.16883116883118,4,46.3821892393321,139.14656771799628,0,139.14656771799628
29730,SC,164,69,33.5,28,57,3,46,56424,13.1,47.2,25.5,12.6,8.8,6.4,122.28838792003403,59.37189848291507,3,49.62427335885439,101.02084219481073,5.316886431305828,81.52559194668935
29731,SC,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29732,SC,155,62,26.5,24,43,1,38,57377,8.5,32.4,14.6,5.3,7.5,4.1,108.05723547763041,46.18575387350332,3,41.82860728166339,74.94292137964689,1.7428586367359744,66.22862819596702
29733,SC,12,8,4.25,3,8,0,6,1648,NA,38.8,NA,0,NA,12.4,485.43689320388347,257.8883495145631,5,182.03883495145632,485.43689320388347,0,364.07766990291265
29741,SC,2,1,0.5,0,1,0,1,1804,24.5,27.3,14.7,36.4,0.6,2.6,55.432372505543235,27.716186252771617,2,0,55.432372505543235,0,55.432372505543235
29742,SC,4,0,0,0,0,0,0,2449,30.5,30.7,28.1,14.3,8.1,4,0,0,1,0,0,0,0
29743,SC,2,1,0.25,0,0,0,1,2057,12.7,26.9,37.1,27.3,0,0.8,48.61448711716091,12.153621779290228,1,0,0,0,48.61448711716091
29744,SC,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29745,SC,65,36,15.5,14,24,1,24,33329,12,23.7,19.9,12.6,8.9,7.5,108.0140418254373,46.506045785952175,3,42.00546070989228,72.00936121695821,3.0003900507065917,72.00936121695821
29801,SC,126,53,23,19,40,1,32,28970,19.2,50.7,29.4,16.3,7.2,6.2,182.94787711425613,79.39247497411115,4,65.58508802209182,138.0738695201933,3.4518467380048325,110.45909561615464
29802,SC,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29803,SC,138,66,30.75,30,53,2,38,38470,8.2,28.2,14.1,3,4.6,5.9,171.5622563036132,79.93241486872888,4,77.98284377436964,137.76969066805302,5.198856251624642,98.7782687808682
29805,SC,15,5,2.25,2,3,0,4,5448,18.6,20.1,19.3,15.8,5.9,7.4,91.77679882525698,41.29955947136564,2,36.71071953010279,55.06607929515418,0,73.42143906020559
29808,SC,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29809,SC,6,4,1.75,2,3,0,2,2469,17.7,51.2,25,9,8.9,5.1,162.00891049007694,70.87889833940866,4,81.00445524503847,121.50668286755771,0,81.00445524503847
29810,SC,12,5,2.5,3,4,1,2,3682,34.6,82,42.2,24.4,9.6,14.5,135.79576317218903,67.89788158609451,3,81.47745790331342,108.63661053775122,27.159152634437806,54.31830526887561
29812,SC,27,4,2,1,3,0,4,10612,26.1,45.4,35.5,21.1,9.2,6.5,37.69317753486619,18.846588767433094,2,9.423294383716547,28.269883151149642,0,37.69317753486619
29817,SC,10,2,0.75,1,1,0,1,4310,30.6,65.3,45.9,21,13.6,5.5,46.403712296983755,17.40139211136891,1,23.201856148491878,23.201856148491878,0,23.201856148491878
29819,SC,3,1,0.5,1,1,0,0,1659,28.3,57.8,15.4,17.1,1.9,1,60.27727546714888,30.13863773357444,2,60.27727546714888,60.27727546714888,0,0
29821,SC,6,4,1.75,1,3,0,3,1154,17.9,21,28.6,17.4,3.7,2,346.6204506065858,151.64644714038127,5,86.65511265164645,259.96533795493934,0,259.96533795493934
29824,SC,34,14,7.25,6,11,0,12,8360,36.6,53.9,29.6,21.6,8,10.8,167.4641148325359,86.72248803827752,4,71.77033492822966,131.57894736842104,0,143.54066985645932
29827,SC,4,1,1,1,1,1,1,4001,34.5,75.1,33.6,23.5,5.6,17.7,24.993751562109473,24.993751562109473,2,24.993751562109473,24.993751562109473,24.993751562109473,24.993751562109473
29829,SC,28,8,3,2,6,0,4,11243,14.5,34.5,23.2,10.6,4.7,6.9,71.15538557324558,26.68326958996709,2,17.788846393311395,53.36653917993418,0,35.57769278662279
29831,SC,5,2,1,1,1,0,2,4431,31.8,39.5,28.7,16.3,5.7,8.6,45.13653802753329,22.568269013766646,2,22.568269013766646,22.568269013766646,0,45.13653802753329
29832,SC,12,4,1.5,2,3,0,1,5192,32.4,55.5,41.4,17.8,13.4,4.2,77.04160246533128,28.89060092449923,2,38.52080123266564,57.78120184899846,0,19.26040061633282
29834,SC,1,0,0,0,0,0,0,646,16.4,17.2,50.7,11.6,5.2,11.5,0,0,1,0,0,0,0
29835,SC,25,12,6.25,5,12,0,8,6018,18.6,49,22,11.9,5.7,8.7,199.40179461615153,103.85510136257894,4,83.08408109006314,199.40179461615153,0,132.93452974410104
29841,SC,94,43,19,15,34,0,27,32700,11.8,28.1,22.1,8.6,8.6,7.3,131.49847094801223,58.103975535168196,3,45.87155963302752,103.97553516819572,0,82.56880733944953
29842,SC,14,6,3.75,3,6,0,6,7673,16.1,52.3,27.9,18,16.6,10.8,78.19627264433728,48.8726704027108,3,39.09813632216864,78.19627264433728,0,78.19627264433728
29843,SC,4,1,0.5,1,1,0,0,1310,39,45,32.1,22.6,4.6,13.8,76.33587786259542,38.16793893129771,2,76.33587786259542,76.33587786259542,0,0
29845,SC,3,0,0,0,0,0,0,1175,27.5,57.6,21.8,17.1,4.7,0.7,0,0,1,0,0,0,0
29847,SC,11,4,1.75,3,2,0,2,5045,24.9,44.6,29.3,17,5.9,8.5,79.28642220019822,34.68780971258672,2,59.46481665014866,39.64321110009911,0,39.64321110009911
29848,SC,3,0,0,0,0,0,0,772,26.9,24.4,36.4,6.6,1.4,1.9,0,0,1,0,0,0,0
29849,SC,1,0,0,0,0,0,0,390,52.6,45.4,45.4,31.7,22.8,3.6,0,0,1,0,0,0,0
29851,SC,11,3,1.75,2,3,0,2,8955,10.4,23.6,33,15.1,12.3,3.1,33.50083752093802,19.54215522054718,2,22.33389168062535,33.50083752093802,0,22.33389168062535
29853,SC,9,4,2.25,2,4,0,3,6352,32.6,44.6,40.2,10.1,9.7,10.8,62.97229219143577,35.42191435768262,2,31.486146095717885,62.97229219143577,0,47.22921914357683
29856,SC,4,1,0.5,0,1,0,1,3169,16.2,45.7,27.4,29.6,0.4,9.6,31.55569580309246,15.77784790154623,1,0,31.55569580309246,0,31.55569580309246
29860,SC,37,15,7.25,9,12,0,8,15788,9.7,21.2,14.3,8.6,2.4,3.8,95.00886749429947,45.92095262224474,3,57.00532049657968,76.00709399543958,0,50.67139599695972
29901,SC,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29902,SC,54,29,16.25,14,24,1,26,16270,13.9,33.5,21.7,5.4,6.7,3.3,178.2421634910879,99.87707437000614,4,86.0479409956976,147.51075599262447,6.146281499692686,159.80331899200982
29906,SC,48,18,7.25,7,14,0,8,25880,19.1,53.7,27.4,8.2,14.7,3,69.55177743431221,28.013910355486864,2,27.047913446676972,54.095826893353944,0,30.91190108191654
29907,SC,50,22,9.75,6,17,0,16,14673,9.5,24.4,15.1,6.3,5.3,5.8,149.93525523069584,66.44857902269474,3,40.891433244735225,115.85906086008315,0,109.0438219859606
29909,SC,79,33,14.25,13,26,1,17,21794,6.4,8.6,9.5,2.1,0.7,12.3,151.4178214187391,65.38496833991007,3,59.649444801321465,119.29888960264293,4.588418830870882,78.003120124805
29910,SC,98,41,20.25,20,33,0,28,46606,6.3,27.9,15.8,5.8,5.2,2.9,87.97150581470197,43.44934128652963,2,42.912929665708276,70.80633394841865,0,60.07810153199159
29911,SC,3,0,0,0,0,0,0,1404,17.2,43.4,45.2,15,12.9,12.1,0,0,1,0,0,0,0
29915,SC,6,3,1.5,2,2,0,2,533,0,36.6,2.6,0,2.1,0,562.8517823639775,281.42589118198873,5,375.234521575985,375.234521575985,0,375.234521575985
29916,SC,2,0,0,0,0,0,0,1989,11.7,30.5,20.1,12.7,3.4,4.4,0,0,1,0,0,0,0
29918,SC,8,1,0.5,0,1,0,1,5429,28.2,72.1,39.2,21.8,8,13.9,18.41959845275373,9.209799226376864,1,0,18.41959845275373,0,18.41959845275373
29920,SC,34,15,7,4,11,2,11,11032,18.6,58.7,29.3,13.5,2.1,3.1,135.9680928208847,63.45177664974619,3,36.25815808556926,99.70993473531544,18.12907904278463,99.70993473531544
29922,SC,2,0,0,0,0,0,0,1042,54.9,93.2,77.5,18.3,17.2,19.7,0,0,1,0,0,0,0
29923,SC,2,1,0.5,1,1,0,0,176,29.1,100,43.2,17.9,0,9.1,568.1818181818181,284.09090909090907,5,568.1818181818181,568.1818181818181,0,0
29924,SC,19,8,4,4,7,1,5,4725,15.7,43.1,29.7,14.7,7.1,8.6,169.31216931216932,84.65608465608466,4,84.65608465608466,148.14814814814815,21.164021164021165,105.82010582010582
29926,SC,91,40,19,15,32,3,26,25519,8.4,28,16.5,10.2,2.5,2,156.7459539950625,74.45432814765469,4,58.77973274814844,125.39676319605,11.755946549629687,101.88487009679062
29927,SC,27,6,2.5,1,5,1,3,9443,28.9,58.4,29.2,13.5,3.7,7.5,63.53912951392566,26.474637297469023,2,10.58985491898761,52.949274594938046,10.58985491898761,31.76956475696283
29928,SC,92,31,14.25,11,20,2,24,14857,7.6,10.2,11.4,2.2,1.1,3.8,208.6558524601198,95.91438379215185,4,74.0391734535909,134.6166790065289,13.461667900652891,161.5400148078347
29929,SC,8,2,0.75,0,1,0,2,1041,15.3,21.3,15.3,7.8,14.6,4,192.12295869356387,72.04610951008645,4,0,96.06147934678194,0,192.12295869356387
29932,SC,1,0,0,0,0,0,0,184,5,85.9,59.8,18.8,50,41.4,0,0,1,0,0,0,0
29934,SC,2,0,0,0,0,0,0,612,12.9,74.3,18.6,13.8,7.7,2.6,0,0,1,0,0,0,0
29935,SC,11,6,2.75,1,5,0,5,3825,12.8,51.7,20.8,9.5,1.3,3.3,156.86274509803923,71.89542483660131,4,26.143790849673202,130.718954248366,0,130.718954248366
29936,SC,41,14,7,9,11,0,8,12708,29.5,66.5,38.2,12.4,10.7,6.3,110.16682404784387,55.08341202392194,3,70.8215297450425,86.55964746616304,0,62.95247088448222
29938,SC,1,1,0.25,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29940,SC,7,1,0.75,1,1,0,1,4350,20.7,66.2,29.7,11.8,5.7,5.6,22.988505747126435,17.24137931034483,1,22.988505747126435,22.988505747126435,0,22.988505747126435
29941,SC,6,1,0.5,1,1,0,0,143,0,7,9.1,0,0,0,699.3006993006993,349.65034965034965,5,699.3006993006993,699.3006993006993,0,0
29943,SC,3,0,0,0,0,0,0,603,45.4,63.5,3.5,0,0,51,0,0,1,0,0,0,0
29944,SC,9,3,1,1,2,0,1,4122,19.9,57.5,45.6,19.1,7.4,8.2,72.7802037845706,24.2600679281902,2,24.2600679281902,48.5201358563804,0,24.2600679281902
29945,SC,10,4,1.25,1,2,0,2,4419,43.1,79.1,26.9,12.1,5.4,4.7,90.51821679112922,28.28694274722788,2,22.629554197782305,45.25910839556461,0,45.25910839556461
29946,SC,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30002,GA,40,19,10.25,10,15,2,14,6025,7.3,42.3,16.4,2.9,3.7,2.4,315.3526970954357,170.12448132780082,5,165.97510373443984,248.96265560165975,33.19502074688797,232.36514522821577
30003,GA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30004,GA,251,100,48.25,51,71,2,70,66315,2.9,41.4,8.4,5.7,5.4,3.4,150.79544597753147,72.75880268415894,4,76.90567744854106,107.06476664404735,3.0159089195506295,105.55681218427203
30005,GA,150,62,29.75,32,49,4,35,40309,1.3,45.5,3.8,1.5,4,4.9,153.81180381552508,73.80485747599792,4,79.38673745317423,121.56094172517304,9.92334218164678,86.82924408940931
30006,GA,3,1,0.5,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30007,GA,1,1,0.75,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30008,GA,90,26,14.25,16,23,0,18,35023,7.9,79.1,24.4,20.4,12.9,4.2,74.23693001741712,40.68754818262285,2,45.684264626102845,65.67113040002285,0,51.3947977043657
30009,GA,126,51,24.5,22,36,3,37,19922,4.6,38.8,10.1,4.5,7.1,4.4,255.99839373556873,122.9796205200281,5,110.43067965063749,180.70474851922498,15.058729043268748,185.72432486698122
30011,GA,41,20,9.25,8,15,0,14,18377,10.4,37.2,18.6,11.1,6.6,6.3,108.83169178864885,50.3346574522501,3,43.532676715459544,81.62376884148664,0,76.1821842520542
30012,GA,103,35,16,13,27,0,25,33140,20.7,72.2,33,16.6,10.4,7,105.6125528062764,48.28002414001207,3,39.22751961375981,81.47254073627037,0,75.43753771876887
30013,GA,127,45,20,18,38,0,24,25205,10.2,78,21.5,8.2,9.8,7.9,178.53600476096014,79.34933544931562,4,71.41440190438405,150.76373735369967,0,95.21920253917874
30014,GA,125,46,23.25,24,37,3,30,39551,11.4,43.8,28.2,12.8,11.9,5.3,116.3055295694167,58.784860054107355,3,60.68114586230437,93.55009987105257,7.585143232788046,75.85143232788046
30015,GA,4,2,0.5,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30016,GA,141,33,15.25,12,22,2,25,57834,6.6,68.1,19.4,9,6.5,6.5,57.05986098142961,26.368572120206107,2,20.749040356883494,38.03990732095307,3.4581733928139156,43.22716741017395
30017,GA,109,44,20.25,23,30,2,26,24782,7.6,62.1,7,5.5,5.1,4.1,177.54822048260834,81.71253329029135,4,92.80929707045436,121.05560487450569,8.07037365830038,104.91485755790494
30019,GA,127,43,19.5,24,29,1,24,47152,0.7,43.7,9.9,5.3,5.6,5,91.19443501866304,41.3556158805565,2,50.899219545300305,61.50322361723787,2.1208008143875126,50.899219545300305
30021,GA,61,21,8.5,10,13,1,10,25987,9.3,90,47.9,29.9,14.9,10.2,80.80963558702427,32.70866202331935,2,38.480778850963944,50.02501250625313,3.8480778850963944,38.480778850963944
30022,GA,280,115,51.25,51,80,3,71,65433,3.4,45.6,9.8,4.1,6.4,4.6,175.75229624195742,78.32439289043755,4,77.9423226812159,122.2624669509269,4.584842510659759,108.50793941894763
30023,GA,5,2,0.75,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30024,GA,341,133,59.75,61,100,3,75,83818,1.9,50.7,9.1,3.9,6,3.6,158.67713378987807,71.28540408981364,4,72.77673053520724,119.30611563148727,3.5791834689446183,89.47958672361545
30025,GA,21,9,4.5,6,7,0,6,10811,9.9,24,11.1,19.9,3,2.5,83.24854315049487,41.624271575247434,2,55.49902876699658,64.74886689482933,0,55.49902876699658
30028,GA,57,21,8.5,11,14,0,10,32232,4,17.3,8.6,8.2,6,3.8,65.15264333581534,26.371308016877638,2,34.127575080665174,43.435095557210225,0,31.02506825515016
30030,GA,216,109,49.5,47,81,5,66,31856,10.2,34.7,12.2,4,6.8,4.9,342.16474133601207,155.38674033149172,5,147.53892516323455,254.2692114515319,15.695630336514315,207.18232044198896
30032,GA,204,64,32.25,26,56,3,44,45107,20.1,85.1,30.8,12.6,9.9,10.7,141.88485157514356,71.49666348903718,4,57.64072095240206,124.1492451282506,6.650852417584853,97.5458354579112
30033,GA,134,62,30.25,33,55,3,30,31144,4.8,39.7,12.6,6.2,3,3.2,199.07526329309016,97.12946313896738,4,105.95941433341896,176.5990238890316,9.632674030310815,96.32674030310814
30034,GA,270,82,39,40,59,2,55,44450,11.6,96.8,24.2,7.8,9,11.9,184.4769403824522,87.73903262092239,4,89.98875140607424,132.7334083239595,4.499437570303712,123.73453318335208
30035,GA,126,37,15.5,8,27,1,26,22793,10.7,96.3,31.6,9.4,12,12.9,162.33054007809415,68.00333435703944,3,35.098495152020355,118.45742113806871,4.387311894002544,114.07010924406616
30036,GA,3,1,0.5,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30037,GA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30038,GA,231,65,29.5,31,41,2,44,40902,10,96.6,25.9,6.6,15.5,8.2,158.91643440418562,72.12361253728425,4,75.79091486968852,100.23959708571708,4.889736443205711,107.57420175052565
30039,GA,199,70,32,32,49,4,43,48485,7.6,78.1,18.8,6.7,11.2,3.7,144.37454882953492,65.99979375064453,3,65.99979375064453,101.06218418067444,8.249974218830566,88.68722285242859
30040,GA,246,96,43.75,45,79,3,51,75151,4.9,30.6,9.2,7.7,5.3,4.4,127.74281114023765,58.21612486859789,3,59.8794427219864,105.1216883341539,3.9919628481324265,67.86336841825126
30041,GA,183,73,33.25,32,53,1,47,72535,3,33.6,5.9,4.8,4.2,3,100.64106982835872,45.83993933962915,3,44.11663334941752,73.06817398497277,1.3786447921692975,64.79630523195699
30042,GA,4,2,1,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30043,GA,270,91,40.25,37,67,3,54,88458,6,62.4,16.7,10.6,7.3,4.2,102.87368016459789,45.501820072802914,3,41.82776006692442,75.74216012118745,3.391440005426304,61.04592009767347
30044,GA,230,68,29.75,31,53,1,35,99613,7.9,77,22.9,15.9,8,3.4,68.26418238583318,29.865579793802013,2,31.12043608765924,53.205906859546445,1.003885035085782,35.13597622800237
30045,GA,149,40,16.5,17,30,0,20,45465,7.7,71.4,21.2,12.2,11,5.7,87.97976465412955,36.29165291982844,2,37.39139997800506,65.98482349059717,0,43.98988232706478
30046,GA,144,56,28.75,34,44,3,35,39763,12.6,72.1,27.4,15.8,10.3,6.1,140.834444081181,72.30339763096346,4,85.50662676357418,110.65563463521364,7.544702361491839,88.02152755073813
30047,GA,253,91,44,42,66,4,65,67842,10.8,65.1,23.7,17.6,4.3,4.4,134.13519648595266,64.8565785206804,3,61.90855222428584,97.28486778102061,5.896052592789128,95.81085463282332
30048,GA,1,1,0.25,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30049,GA,4,2,1,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30052,GA,185,61,27.5,29,43,1,37,73299,7.1,47.8,17.7,7.1,7.2,4.9,83.22078063820788,37.51756504181503,2,39.56397768045949,58.66382897447441,1.3642750924296374,50.47817841989659
30054,GA,26,12,5,2,7,1,10,12294,9.4,33.1,19.9,13.2,5.1,4.4,97.60858955588091,40.67024564828372,2,16.268098259313486,56.9383439075972,8.134049129656743,81.34049129656744
30055,GA,10,2,0.75,2,0,0,1,3857,20.5,14.2,17.4,16.9,1.7,6.5,51.85377236193933,19.44516463572725,2,51.85377236193933,0,0,25.926886180969664
30056,GA,6,3,1.25,0,3,0,2,2358,16.3,14.1,20.9,18.8,3.1,5.9,127.2264631043257,53.011026293469044,3,0,127.2264631043257,0,84.81764206955047
30058,GA,264,74,31.5,30,49,2,45,62716,15.7,97.8,24.2,8.7,12.5,8.2,117.99221889151094,50.226417501116146,3,47.834683334396324,78.129982779514,3.1889788889597552,71.75202500159449
30059,GA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30060,GA,177,86,42.25,36,71,5,58,39490,10.4,73.2,30.4,21.4,11.7,5.1,217.77665231704228,106.98911116738415,5,91.16231957457585,179.79235249430235,12.661433274246646,146.87262598126108
30061,GA,4,1,0.75,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30062,GA,294,126,63,68,101,2,81,63418,3.6,33.1,10.9,3,4.1,4.6,198.6817622756946,99.3408811378473,4,107.22507805354947,159.26077769718376,3.1536787662808665,127.72399003437509
30063,GA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30064,GA,214,91,40.25,42,65,1,53,49178,6.5,35.6,11,3.9,5.3,4.3,185.0420919923543,81.84554068892594,4,85.40404245800968,132.17292285168165,2.033429582333564,107.77176786367887
30065,GA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30066,GA,215,96,43.5,43,70,4,58,58846,3.4,35.3,11.6,5,4.9,5.4,163.13768140570303,73.92176188695917,4,73.07208646297114,118.95455935832511,6.797403391904292,98.56234918261224
30067,GA,207,64,26,22,47,3,32,45584,9,52.5,21.9,6.2,8.5,5.5,140.4001404001404,57.037557037557036,3,48.262548262548265,103.10635310635311,6.581256581256581,70.2000702000702
30068,GA,141,51,22.75,18,44,2,27,33554,4.9,23.3,6.2,1.8,2.7,3.6,151.99380103713418,67.80115634499613,3,53.64487095428265,131.13190677713536,5.9605412171425165,80.46730643142398
30071,GA,140,50,24.75,25,41,4,29,25602,16.8,82.1,36.6,22.2,13.1,4,195.29724240293726,96.67213498945395,4,97.64862120146863,160.14373877040856,15.623779392234981,113.27240059370362
30074,GA,3,1,0.75,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30075,GA,248,88,42.75,53,67,4,48,55529,3.3,26.3,6.9,3.1,4.1,2.9,158.4757514091736,76.98679969025194,4,95.44562300779772,120.65767436834807,7.203443245871527,86.44131895045832
30076,GA,217,94,45.75,44,75,6,58,47070,8.9,45.2,15.7,9.2,6.5,5.3,199.70257063947312,97.19566602931803,4,93.4777990227321,159.33715742511154,12.746972594008923,123.22073507541958
30078,GA,170,57,25,25,38,1,37,41311,5.6,59.4,16.5,7.6,7.7,4.8,137.97777831570284,60.51656943671177,3,60.51656943671177,91.98518554380189,2.420662777468471,89.56452276633343
30079,GA,18,9,3.75,4,7,0,4,4042,11.6,77.8,27.3,9.3,8.8,0.7,222.6620484908461,92.77585353785256,4,98.96091044037605,173.18159327065808,0,98.96091044037605
30080,GA,207,71,32.25,29,55,3,44,53270,3.1,59.5,14.6,6.4,5.9,3.9,133.2832738877417,60.54064201238971,3,54.43964708090858,103.24760653275764,5.631687629059508,82.59808522620612
30081,GA,4,2,0.5,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30082,GA,105,42,19.25,14,35,4,24,26161,4.4,52.6,12.9,7.6,7.7,4.1,160.54432170024083,73.58281411261038,4,53.51477390008027,133.7869347502007,15.289935400022935,91.7396124001376
30083,GA,240,66,32,33,51,3,42,61522,12.4,91.1,32.7,13.7,12.4,9.8,107.27869705146126,52.013913721920616,3,53.63934852573063,82.89717499431097,4.876304411430057,68.2682617600208
30084,GA,272,117,51.75,46,95,3,63,38784,8.9,60.6,19,11.9,7.2,6,301.6707920792079,133.43131188118812,5,118.60561056105611,244.9463696369637,7.735148514851486,162.4381188118812
30085,GA,1,1,0.25,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30086,GA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30087,GA,215,81,34.25,26,58,3,50,37933,7.4,76.7,16.1,7,5.2,7.1,213.53438958163076,90.29077584161548,4,68.54190282867161,152.9011678485751,7.908681095615955,131.81135159359923
30088,GA,113,36,16.5,13,26,1,26,30762,11.5,95.8,24.3,7.8,9.3,7.2,117.02750146284377,53.63760483713673,3,42.259931083804695,84.51986216760939,3.250763929523438,84.51986216760939
30090,GA,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
