FIPS,state,n,civic_org_sum,civic_opp_sum,volunteer_sum,membership_sum,take_action_sum,events_sum,TotalPopulation,Geolocation,POV150,SNGPNT,BROAD,NOHSDP,UNEMP,REMNRTY,civic_org_sum_normalized,civic_opp_sum_normalized,civic_opp_index,volunteer_sum_normalized,membership_sum_normalized,take_action_sum_normalized,events_sum_normalized
01095,AL,160,61,25,27,40,3,30,97179,POINT (-86.3216681 34.3095637),27.6,7.3,14.2,16.5,3.9,20.1,62.77076323073915,25.725722635548834,1,27.78378044639274,41.16115621687813,3.0870867162658597,30.870867162658598
01097,AL,1170,388,184.5,173,303,18,248,414620,POINT (-88.1965682 30.6845725),28.7,8,20.1,12.1,5.8,43.8,93.57966330615986,44.49857701027447,2,41.72495296898365,73.07896387053205,4.34132458636824,59.81380541218465
01099,AL,41,10,4,4,6,0,6,20115,POINT (-87.3832656 31.5803324),36.2,6.8,47,17.6,11.9,46.1,49.71414367387522,19.885657469550086,1,19.885657469550086,29.82848620432513,0,29.82848620432513
01101,AL,1042,390,183.75,151,325,35,229,229072,POINT (-86.2044615 32.2028812),30.4,11.8,15.5,12.3,6.6,67.6,170.25214779632606,80.21495425019208,4,65.91813927498778,141.87678983027172,15.279038904798492,99.96856883425299
01103,AL,242,85,40.25,36,72,1,52,122608,POINT (-86.8464021 34.4544844),24.5,5.9,20.1,15.3,4.7,25.3,69.32663447735874,32.82820044369046,2,29.361868719822525,58.72373743964505,0.8156074644395146,42.411588150854755
01105,AL,22,12,6.5,6,10,0,10,8702,POINT (-87.2938269 32.6390053),52.8,7.3,42.7,21.4,19.5,70.6,137.8993334865548,74.6954723052172,4,68.9496667432774,114.91611123879568,0,114.91611123879568
01107,AL,50,13,4.75,5,10,0,4,19240,POINT (-88.0968644 33.2968003),34.6,8.3,27.4,16.7,7,46.5,67.56756756756756,24.68814968814969,1,25.987525987525988,51.975051975051976,0,20.79002079002079
01109,AL,105,38,18.5,13,37,1,23,33176,POINT (-85.9416076 31.7986533),33.7,7.1,26,12.7,4.4,44.4,114.54063178201109,55.76320231492645,3,39.18495297805643,111.5264046298529,3.0142271521581865,69.32722449963829
01111,AL,36,12,5.25,5,9,0,7,21984,POINT (-85.4640637 33.2964614),26,7,23.4,19.7,4,25.2,54.585152838427945,23.881004366812228,1,22.74381368267831,40.93886462882096,0,31.841339155749637
01113,AL,117,40,19.75,21,33,3,22,58695,POINT (-85.1869798 32.2898113),30.9,10.4,24.8,14.7,6.4,55.5,68.14890535820768,33.64852202061505,2,35.77817531305904,56.22284692052134,5.111167901865576,37.481897947014225
01115,AL,151,48,21.5,17,38,3,28,90412,POINT (-86.3113273 33.7194907),18.2,5.1,13.8,14,4.8,14.8,53.090297748086535,23.780029199663762,1,18.80281378578065,42.029819050568506,3.3181436092554084,30.96934035305048
01117,AL,801,303,138,113,250,9,181,220780,POINT (-86.6780894 33.2630428),12,5,7.9,6.4,3.3,23.5,137.24069209167496,62.505661744723255,3,51.18217229821542,113.23489446507836,4.076456200742821,81.98206359271673
01119,AL,54,13,7.5,8,13,0,9,12482,POINT (-88.2000571 32.5974811),45.5,9.4,32.7,12.7,7,75.2,104.14997596539015,60.0865245954174,3,64.09229290177856,104.14997596539015,0,72.10382951450089
01121,AL,150,48,23.5,15,44,1,34,81850,POINT (-86.1759302 33.3693135),31.4,8.9,19.1,17.1,7.9,37.9,58.64386072083079,28.711056811240073,1,18.32620647525962,53.75687232742822,1.2217470983506413,41.53940134392181
01123,AL,95,28,11.25,10,21,0,14,41284,POINT (-85.7996176 32.8633076),26.7,8,20.9,18.4,9.9,31.3,67.82288537932371,27.250266447049704,1,24.22245906404418,50.86716403449278,0,33.911442689661854
01125,AL,599,195,91.5,73,161,13,120,223945,POINT (-87.5227834 33.2902197),25.9,8.4,14.9,10.4,5.3,39.5,87.07495143896939,40.85824644443948,2,32.59728951305008,71.89265221371319,5.804996762597959,53.58458550090424
01127,AL,120,30,11.25,9,19,2,15,65194,POINT (-87.3010936 33.7915581),28.7,5.6,21.4,17.7,7,12.3,46.016504586311626,17.256189219866858,1,13.804951375893488,29.14378623799736,3.067766972420775,23.008252293155813
01129,AL,35,12,5.5,4,11,0,7,15574,POINT (-88.2124041 31.4085035),33.8,4.8,29,13.8,6.4,34.9,77.05149608321561,35.31526903814049,2,25.68383202773854,70.63053807628098,0,44.946706048542445
01131,AL,24,6,3.25,4,5,1,3,10686,POINT (-87.3049349 31.9900824),42.8,9.9,28.9,20.8,14.1,73.3,56.14823133071308,30.413625304136254,1,37.43215422047539,46.790192775594235,9.358038555118847,28.07411566535654
01133,AL,34,8,4,4,8,0,4,23650,POINT (-87.3653458 34.1545665),30.7,5.6,23.7,20.7,4.9,6.7,33.82663847780127,16.913319238900634,1,16.913319238900634,33.82663847780127,0,16.913319238900634
02016,AK,2,2,1,1,1,0,2,5251,POINT (178.338813 51.9594469),11.3,5,23,9,3.8,77.1,38.087983241287375,19.043991620643688,1,19.043991620643688,19.043991620643688,0,38.087983241287375
02020,AK,1311,578,276.5,263,473,25,347,292545,POINT (-149.2843294 61.1742503),15.1,6,7.3,5.8,5.4,43.9,197.57644123126357,94.51537370319096,5,89.90069903775488,161.68452716676066,8.545693824881642,118.6142302893572
02050,AK,7,2,0.5,0,1,0,1,18514,POINT (-160.1526246 60.9291413),43.9,8.8,25.2,18,18.1,90.8,10.802635843145728,2.700658960786432,1,0,5.401317921572864,0,5.401317921572864
02060,AK,2,1,0.5,1,1,0,0,849,POINT (-156.9668053 58.741661),8,3.8,23.5,5.3,2.4,58.8,117.78563015312132,58.89281507656066,3,117.78563015312132,117.78563015312132,0,0
02068,AK,2,1,0.5,0,1,0,1,2187,POINT (-150.0270164 63.6820386),22.6,2.1,16,1.6,2.6,20.3,45.72473708276178,22.86236854138089,1,0,45.72473708276178,0,45.72473708276178
02070,AK,1,0,0,0,0,0,0,4899,POINT (-158.2671226 59.5433255),31.7,13,25.6,13.5,12.6,85.6,0,0,1,0,0,0,0
02090,AK,296,129,60,53,112,5,71,97149,POINT (-146.5481586 64.6760436),14,6,11.6,5.5,6.3,31.6,132.7857209029429,61.76080041997344,3,54.55537370430987,115.2868274506171,5.1467333683311205,73.08361383030191
02100,AK,4,1,0.75,1,1,0,1,2098,POINT (-135.5757906 59.0984037),27.4,1.6,15.9,2.3,3.7,20.3,47.66444232602478,35.74833174451859,2,47.66444232602478,47.66444232602478,0,47.66444232602478
02105,AK,1,0,0,0,0,0,0,2327,POINT (-135.884909 58.403336),21.3,2.5,40.6,6.3,15,55.7,0,0,1,0,0,0,0
02110,AK,176,76,33,30,69,1,32,32240,POINT (-134.1784454 58.3729099),12,5.1,8,4.6,5.1,37.5,235.73200992555832,102.35732009925559,5,93.05210918114143,214.01985111662532,3.101736972704715,99.25558312655087
02122,AK,185,100,49.5,46,82,4,68,58711,POINT (-152.0526403 60.360766),18.8,4.3,15,6,8.2,21.3,170.32583331913952,84.31128749297406,5,78.349883326804175,139.6671833216944,6.81303333276558,115.82156665701487
02130,AK,65,25,9.5,4,22,0,12,13939,POINT (-131.1066847 55.4499378),15.7,5.2,12.4,6,4.7,37.5,179.35289475572137,68.15410000717412,4,28.696463160915417,157.8305473850348,0,86.08938948274626
02150,AK,40,23,11,8,16,1,19,13218,POINT (-153.9183721 57.7044003),12.2,6.3,10.4,9.5,5.8,52.6,174.00514449992434,83.21985171735513,5,60.52352852171282,121.04705704342564,7.565441065214102,143.74338023906793
02164,AK,6,1,0.25,0,1,0,0,986,POINT (-156.4134134 58.1085067),27.9,11.9,33.9,10.7,15.8,75.7,101.41987829614604,25.35496957403651,1,0,101.41987829614604,0,0
02170,AK,250,111,56.75,66,85,3,74,106807,POINT (-149.5039935 62.2656263),17.2,5.8,10.6,6.3,7.4,22.3,103.9257726553503,53.133221605325495,3,61.79370265993802,79.58279888022321,2.8088046663608193,69.2838484369002
02180,AK,5,2,1,1,2,0,1,10070,POINT (-164.1889119 64.7836858),36.8,9.9,20.2,12.4,18.6,85.7,19.860973187686195,9.930486593843098,1,9.930486593843098,19.860973187686195,0,9.930486593843098
02185,AK,3,1,0.25,0,1,0,0,10865,POINT (-153.4728302 69.4493427),13.9,11.7,30.3,12.3,9.2,71.8,9.203865623561896,2.300966405890474,1,0,9.203865623561896,0,0
02188,AK,2,1,0.5,0,1,0,1,7776,POINT (-160.0210864 67.0050655),33.4,9.1,18.8,15.7,15.7,89.8,12.860082304526749,6.4300411522633745,1,0,12.860082304526749,0,12.860082304526749
02195,AK,3,2,0.75,0,1,0,2,3368,POINT (-133.0085979 57.1124581),13.5,3.9,14.5,8.5,4.7,39.3,59.38242280285036,22.268408551068884,1,0,29.69121140142518,0,59.38242280285036
02198,AK,4,0,0,0,0,0,0,5886,POINT (-133.1623885 55.6827733),27.8,5.6,31.6,7.6,9.6,55.4,0,0,1,0,0,0,0
02220,AK,61,20,8.75,7,17,0,11,8518,POINT (-135.3673965 57.1932044),12.8,4,14.9,5.2,5.4,38.6,234.79690068091102,102.72364404789857,5,82.17891523831885,199.57736557877436,0,129.13829537450107
02230,AK,2,1,0.5,1,0,0,1,1329,POINT (-135.3382787 59.5603794),12.3,5.4,13.1,9.5,12.9,26.2,75.24454477050413,37.62227238525207,2,75.24454477050413,0,0,75.24454477050413
02240,AK,5,3,1.25,2,2,0,1,6849,POINT (-143.2186282 63.8649972),20.1,4.9,29.2,7.4,10.3,27.9,43.802014892685065,18.250839538618777,1,29.201343261790043,29.201343261790043,0,14.600671630895022
02275,AK,1,1,0.5,0,1,0,1,2162,POINT (-132.0267878 56.1807793),18.9,5.3,22.4,15.2,5.7,43.2,46.25346901017576,23.12673450508788,1,0,46.25346901017576,0,46.25346901017576
02290,AK,3,1,0.75,1,1,0,1,5433,POINT (-151.5778496 65.3757271),35.1,8,54.1,12.9,12.8,78.6,18.406037180195103,13.804527885146328,1,18.406037180195103,18.406037180195103,0,18.406037180195103
04001,AZ,33,12,5.75,5,8,0,10,66473,POINT (-109.4901722 35.385084),49.1,8.7,57.1,17.8,9,82.3,18.05244234501226,8.650128623651709,1,7.521850977088442,12.034961563341508,0,15.043701954176884
04003,AZ,360,147,68.75,62,113,5,95,125092,POINT (-109.7751627 31.8401287),25.7,6.2,15.5,11.3,7.1,46.1,117.51351005659835,54.95954977136827,3,49.563521248361205,90.33351453330349,3.99705816519042,75.94410513861797
04005,AZ,385,170,85.25,84,145,5,108,144942,POINT (-111.7737277 35.8296919),28,5.1,19.4,9,7.8,47,117.28829462819611,58.81663010031599,3,57.954216169226314,100.04001600640257,3.449655724358709,74.51256364614811
04007,AZ,150,67,27.5,26,44,1,40,53211,POINT (-110.8118696 33.7896177),30.5,4,25.8,13.1,7.3,38.9,125.9138148127267,51.681043393283346,3,48.86207739001334,82.68966942925336,1.879310668846667,75.17242675386669
04009,AZ,71,27,13,12,21,1,18,38145,POINT (-109.8783103 32.9318277),28.8,6.8,18.6,16.6,5.9,49.6,70.78254030672434,34.08048236990431,2,31.458906802988597,55.053086905230046,2.621575566915716,47.1883602044829
04011,AZ,11,4,2.25,3,2,0,4,9542,POINT (-109.2423231 33.2388723),15.8,7,10.9,12.3,3.6,54.6,41.919932928107315,23.579962272060364,1,31.439949696080486,20.959966464053657,0,41.919932928107315
04012,AZ,27,15,7.75,4,12,0,15,16845,POINT (-114.038806 33.7276104),29.7,6.7,28.7,16,7.7,43.9,89.04719501335708,46.007717423567826,2,23.745918670228555,71.23775601068566,0,89.04719501335708
04013,AZ,11394,4788,2228,2093,3760,176,2899,4367186,POINT (-112.4989296 33.3451756),19.8,6.6,9.8,11.2,5,46.2,109.63581583197968,51.0168332651735,3,47.92559785637708,86.09663064499657,4.030055051467925,66.38141814889497
04015,AZ,414,161,74.25,73,113,2,111,211274,POINT (-113.7496891 35.717705),27.1,5.2,16.1,12.6,7.4,24.1,76.2043602146975,35.14393631019434,2,34.55228755076347,53.48504785255166,0.9466380150894099,52.538409837462254
04017,AZ,155,71,32,21,56,2,49,106609,POINT (-110.3210248 35.3907852),39.2,7.2,33,15.5,10.5,58.7,66.5985048166665,30.016227523004623,1,19.698149311971786,52.52839816525809,1.876014220187789,45.96234839460083
04019,AZ,2986,1365,659.25,633,1108,49,853,1035063,POINT (-111.7836574 32.128038),24.6,6.3,10.9,10.6,6.3,49.6,131.8760307343611,63.69177528324363,4,61.155697769121296,107.04662421514439,4.734011359695014,82.41044264938462
04021,AZ,812,317,147.25,143,241,4,203,420625,POINT (-111.3663394 32.9185207),20.7,5.4,11,12.4,6.4,44.6,75.36404160475483,35.007429420505204,2,33.99702823179792,57.295690936106986,0.950965824665676,48.26151560178306
04023,AZ,107,39,19.25,20,29,2,26,47463,POINT (-110.8452278 31.525733),36.1,6.9,19.2,22.3,9.9,85,82.16926869350863,40.55790826538567,2,42.13808650949161,61.10022543876283,4.213808650949161,54.779512462339085
04025,AZ,851,365,177.25,174,285,11,240,233789,POINT (-112.5772247 34.631071),22.2,3.3,12.4,8.4,5.4,20.6,156.12368417675768,75.81622745295972,4,74.42608505960503,121.90479449418065,4.705097331354341,102.65666904773107
04027,AZ,293,124,61,53,97,8,87,202944,POINT (-113.910905 32.7739424),31.9,8.6,17.5,25.1,8.4,70.2,61.10059918006938,30.057552822453484,1,26.115578681803846,47.796436455376856,3.9419741406496374,42.8689687795648
05001,AR,62,19,9.25,7,16,0,14,17273,POINT (-91.3765466 34.2895697),26.2,4.6,28.4,13.3,4.3,31.4,109.99826318531812,53.551786024431195,3,40.525675910380365,92.63011636658369,0,81.05135182076073
05003,AR,59,16,8.25,9,12,0,12,19362,POINT (-91.7722672 33.1908354),36.5,4.9,28.5,14.8,5,32.4,82.63609131288091,42.60923458320421,2,46.482801363495504,61.97706848466068,0,61.97706848466068
05005,AR,130,42,19.5,19,30,1,28,41476,POINT (-92.3299488 36.2802684),28.6,4.1,19.8,11.3,5.4,7.3,101.26338123252002,47.01514128652715,3,45.80962484328286,72.33098659465715,2.4110328864885715,67.50892082168001
05007,AR,700,270,128.25,126,205,6,177,278774,POINT (-94.2562984 36.3378189),15.4,6.3,15.5,10.3,3,32.3,96.85264766441634,46.00500764059776,2,45.19790224339429,73.53626952298278,2.152281059209252,63.492291246672934
05009,AR,123,42,22.25,19,35,0,35,37445,POINT (-93.0792364 36.3042991),24.4,3.6,14.7,10.9,4.6,6.6,112.16450794498598,59.42048337561757,3,50.741086927493654,93.47042328748832,0,93.47042328748832
05011,AR,34,12,6,7,11,1,5,10597,POINT (-92.1691559 33.4665491),30.4,7.7,27,15.9,5.4,45.1,113.2395961121072,56.6197980560536,3,66.05643106539587,103.80296310276493,9.436633009342266,47.18316504671133
05013,AR,6,1,0.75,1,1,0,1,4811,POINT (-92.513879 33.5604604),19.1,4,25.6,15.8,8.7,28,20.785699438786114,15.589274579089587,1,20.785699438786114,20.785699438786114,0,20.785699438786114
05015,AR,100,36,16.5,18,29,1,18,28154,POINT (-93.5409718 36.3373704),23.6,3.4,23.9,14.8,4,23.6,127.86815372593593,58.6062371243873,3,63.93407686296796,103.0049016125595,3.5518931590537757,63.93407686296796
05017,AR,25,10,4.5,3,7,0,8,10405,POINT (-91.2971578 33.2671393),44.9,8.3,31.3,21.6,14.1,61.2,96.10764055742432,43.24843825084094,2,28.832292167227294,67.27534839019702,0,76.88611244593945
05019,AR,88,25,13,16,19,1,16,21569,POINT (-93.1762085 34.0533162),31.3,8,24,9.5,3.7,32,115.90708887755575,60.27168621632899,3,74.18053688163567,88.08938754694238,4.63628355510223,74.18053688163567
05021,AR,29,8,3.5,3,5,0,6,14661,POINT (-90.4187041 36.3673021),31.5,5.7,25.7,15.7,6.4,5.6,54.56653707114112,23.87285996862424,1,20.46245140167792,34.1040856694632,0,40.92490280335584
05023,AR,66,31,14.25,13,24,0,20,24848,POINT (-92.0599504 35.5663146),26.5,4.6,18.7,11.8,6.3,6.6,124.75853187379266,57.3486799742434,3,52.31809401159047,96.58725048293626,0,80.48937540244688
05025,AR,16,3,1,1,2,0,1,7632,POINT (-92.1887141 33.8932006),29,6.6,29.4,9.3,2,15.8,39.308176100628934,13.10272536687631,1,13.10272536687631,26.20545073375262,0,13.10272536687631
05027,AR,72,22,11.25,9,20,1,15,22947,POINT (-93.2328433 33.2230377),34.2,6.3,28.2,13,4.4,40.7,95.8730988800279,49.02601647274153,3,39.220813178193225,87.15736261820717,4.357868130910359,65.36802196365538
05029,AR,54,17,8.5,8,15,1,10,20687,POINT (-92.6892479 35.265702),33.2,7.7,24,11.9,6.7,18.9,82.17721274230193,41.088606371150966,2,38.67162952578914,72.50930536085464,4.833953690723643,48.33953690723643
05031,AR,214,91,41,38,74,2,50,109875,POINT (-90.6314213 35.8277285),27.4,9.5,16.7,10.3,5.7,26,82.82138794084186,37.315130830489196,2,34.58475540386803,67.34926052332196,1.8202502844141069,45.50625711035267
05033,AR,143,50,21.5,14,41,0,32,60483,POINT (-94.2362187 35.5830114),28.7,7.7,21.5,15.1,4.7,16.9,82.66785708380867,35.54717854603773,2,23.14699998346643,67.7876428087231,0,52.90742853363755
05035,AR,121,36,15,8,27,0,25,48338,POINT (-90.3051195 35.1975594),32.9,11.4,17.9,15.5,9.9,59.4,74.47556787620506,31.03148661508544,1,16.550126194712234,55.85667590715379,0,51.71914435847573
05037,AR,37,14,7.5,8,12,0,10,16935,POINT (-90.7639835 35.2856921),30.7,12.1,22.2,18.2,8.2,27.9,82.66902863891349,44.28697962798937,2,47.239444936522,70.859167404783,0,59.04930617065249
05039,AR,22,2,1,2,1,0,1,6645,POINT (-92.6539989 33.9678233),25.8,5.2,33.4,12.3,8.2,47.2,30.097817908201655,15.048908954100828,1,30.097817908201655,15.048908954100828,0,15.048908954100828
05041,AR,35,5,2.25,2,3,1,3,11530,POINT (-91.2441034 33.8287519),42.7,9.5,31.9,19.1,5.7,56,43.365134431916736,19.514310494362533,1,17.346053772766695,26.019080659150042,8.673026886383347,26.019080659150042
05043,AR,63,20,9.75,7,16,1,15,17511,POINT (-91.7227781 33.5872418),32.8,5,24.9,13,2.5,34.6,114.21392267717435,55.67928730512249,3,39.97487293701102,91.37113814173948,5.710696133858717,85.66044200788076
05045,AR,305,118,49,42,86,3,65,123191,POINT (-92.3369277 35.1465478),25.7,5.8,12.7,6.9,3.3,20.8,95.7862181490531,39.775632960200014,2,34.093399680171444,69.81029458320819,2.43524283429796,52.76359474312247
05047,AR,31,5,3,4,4,0,4,17159,POINT (-93.8876647 35.5085579),37,4.8,29.3,13.5,5.1,10.3,29.139227227693922,17.483536336616353,1,23.311381782155138,23.311381782155138,0,23.311381782155138
05049,AR,19,6,2,2,4,0,2,12072,POINT (-91.8192849 36.3813225),40.8,4.9,46.5,14.1,5.9,6.6,49.70178926441352,16.56726308813784,1,16.56726308813784,33.13452617627568,0,16.56726308813784
05051,AR,352,141,66.75,58,116,6,89,99694,POINT (-93.1469323 34.5788522),26,7.6,19,9.6,6.2,18.9,141.43278432001927,66.95488193873253,4,58.1780247557526,116.3560495115052,6.018416354043373,89.27317591831003
05053,AR,53,12,5.75,4,11,0,8,17912,POINT (-92.4229794 34.2855683),21.4,5.9,20,8.4,3.4,8.4,66.99419383653417,32.10138454667262,2,22.331397945511387,61.41134435015632,0,44.662795891022775
05055,AR,76,23,11,11,19,0,14,45665,POINT (-90.5663459 36.1206072),28.2,8.2,17.8,11.3,7.4,8.8,50.366801708091536,24.088470382130733,1,24.088470382130733,41.60735793277127,0,30.658053213620935
05057,AR,44,17,7.25,5,14,0,10,20352,POINT (-93.6643553 33.735953),33.2,8.5,22.5,16.2,4.8,46.3,83.52987421383648,35.623034591194966,2,24.56761006289308,68.78930817610063,0,49.13522012578616
05059,AR,67,25,11,9,17,1,17,33096,POINT (-92.9441474 34.3151767),29.9,5.5,27.3,11.4,5.5,18,75.53782934493594,33.23664491177181,2,27.19361856417694,51.365723954556444,3.021513173797438,51.365723954556444
05061,AR,33,10,4.75,4,7,0,8,12894,POINT (-93.9909315 34.0830639),31.7,10.3,24.3,11.9,5.7,36.8,77.55545214828602,36.83883977043586,2,31.02218085931441,54.28881650380022,0,62.04436171862882
05063,AR,99,38,17.25,15,31,1,22,37796,POINT (-91.5599423 35.7374992),27.5,5.3,36.8,14.2,5.4,14.8,100.53973965498994,45.639750238120435,2,39.68673933749603,82.0192612974918,2.6457826224997354,58.20721769499418
05065,AR,28,11,5.75,4,10,1,8,13653,POINT (-91.9136252 36.0948792),31.5,4.2,48.7,17.9,6.9,10.9,80.56837325130009,42.11528601772504,2,29.29759027320003,73.24397568300007,7.324397568300007,58.59518054640006
05067,AR,37,8,2.75,1,6,0,4,16878,POINT (-91.2232051 35.5964674),36,7.3,24.9,16.5,10.3,23.6,47.39898092191018,16.293399691906625,1,5.9248726152387725,35.549235691432635,0,23.69949046095509
05069,AR,264,79,37.25,23,67,6,53,68199,POINT (-91.929673 34.277239),32.3,9.4,29.7,11.6,9.3,61.9,115.83747562280972,54.61956920189446,3,33.724834674995236,98.2419097054209,8.797782958694409,77.71374946846728
05071,AR,64,17,7.75,7,12,1,11,25853,POINT (-93.4663223 35.5733586),35.5,6.8,32.5,19.9,3.8,21.9,65.75639190809578,29.977178663984837,1,27.07616137392179,46.41627664100878,3.8680230534173985,42.54825358759138
05073,AR,10,2,0.75,1,1,0,1,6373,POINT (-93.611514 33.2406294),41.3,3.2,33.7,18.9,8,42.5,31.382394476698572,11.768397928761965,1,15.691197238349286,15.691197238349286,0,15.691197238349286
05075,AR,30,10,5,5,9,1,5,16292,POINT (-91.1011529 36.0410983),32,6.1,22.3,15.2,7.2,6.8,61.379818315737786,30.689909157868893,1,30.689909157868893,55.241836484164004,6.137981831573779,30.689909157868893
05077,AR,19,4,1.75,1,2,0,4,8832,POINT (-90.7797172 34.7795048),42.7,9.2,28,18.3,14.3,59.4,45.289855072463766,19.8143115942029,1,11.322463768115941,22.644927536231883,0,45.289855072463766
05079,AR,17,5,2.5,3,4,1,2,13092,POINT (-91.742355 33.9563846),26.3,5.4,43.7,18.8,3.1,36,38.19126183929117,19.095630919645586,1,22.9147571035747,30.553009471432937,7.638252367858234,15.276504735716468
05081,AR,31,7,4,5,5,0,6,12104,POINT (-94.2362871 33.7019411),22.7,5,26.9,10.1,8.4,27.4,57.83212161269002,33.04692663582287,2,41.30865829477859,41.30865829477859,0,49.570389953734306
05083,AR,57,23,10.25,7,21,0,14,21299,POINT (-93.7209102 35.2186538),28.4,5.4,25.2,12.3,4.8,11.5,107.9862904361707,48.124325085684774,3,32.86539274144326,98.59617822432978,0,65.73078548288652
05085,AR,131,44,19.5,13,36,0,29,73824,POINT (-91.894132 34.7551137),19.2,7.8,14.9,10.1,5.2,15,59.60121369744257,26.414174252275682,1,17.609449501517123,48.764629388816644,0,39.282618118768966
05087,AR,43,9,4,6,5,0,5,16496,POINT (-93.7240531 36.0125452),29.2,5.5,20.9,15.1,5.1,16.9,54.558680892337534,24.248302618816684,1,36.37245392822503,30.310378273520854,0,30.310378273520854
05089,AR,32,9,4.75,4,8,1,6,16750,POINT (-92.6785765 36.2666636),30.4,3.2,17.8,13.8,7.7,6.8,53.73134328358209,28.35820895522388,1,23.880597014925375,47.76119402985075,5.970149253731344,35.82089552238806
05091,AR,110,31,14.75,11,26,1,21,42875,POINT (-93.9015018 33.3055054),32.7,11.7,20.4,13.1,7.5,32.4,72.30320699708454,34.40233236151604,2,25.65597667638484,60.64139941690962,2.3323615160349855,48.97959183673469
05093,AR,97,25,10.5,7,19,1,15,41061,POINT (-90.0522072 35.7669437),33.2,10.5,21.2,17.4,9.6,43,60.885024719320036,25.571710382114414,1,17.04780692140961,46.272618786683225,2.4354009887728014,36.531014831592024
05095,AR,24,7,3.5,4,6,0,4,6903,POINT (-91.2033099 34.6795117),32.7,5.5,32,21.2,10.3,45.8,101.40518615094886,50.70259307547443,3,57.94582065768506,86.91873098652759,0,57.94582065768506
05097,AR,16,6,3,4,4,0,4,8525,POINT (-93.664153 34.5456557),33.4,6.7,29.2,16,8.7,9.5,70.38123167155425,35.19061583577712,2,46.9208211143695,46.9208211143695,0,46.9208211143695
05099,AR,16,3,2.25,3,3,0,3,8340,POINT (-93.3050716 33.6666991),32.1,8.3,28.5,9,7.4,37.2,35.97122302158273,26.97841726618705,1,35.97122302158273,35.97122302158273,0,35.97122302158273
05101,AR,22,5,2.25,3,3,0,3,7343,POINT (-93.2158984 35.9107423),22.7,3.7,30.9,14.8,4.6,7.7,68.0920604657497,30.641427209587363,1,40.85523627944982,40.85523627944982,0,40.85523627944982
05103,AR,71,19,9.75,11,17,0,11,22858,POINT (-92.8784131 33.5911684),34.5,7.8,21.9,12.4,6.3,45.3,83.12188292939015,42.6546504506081,2,48.12319538017324,74.37221104208592,0,48.12319538017324
05105,AR,14,2,0.5,0,1,0,1,10056,POINT (-92.9268773 34.9463629),27.9,5.5,25.5,8.7,4.3,8.7,19.88862370723946,4.972155926809865,1,0,9.94431185361973,0,9.94431185361973
05107,AR,59,18,6.75,4,12,0,11,16923,POINT (-90.8555931 34.4236874),45,11.9,29.3,18.3,15.3,66,106.36411983690834,39.88654493884063,2,23.63647107486852,70.90941322460557,0,65.00029545588843
05109,AR,10,7,3.25,2,7,0,4,10234,POINT (-93.6586589 34.1581907),29.8,4.9,25.5,12.1,3.7,14.5,68.39945280437756,31.756888802032442,1,19.54270080125073,68.39945280437756,0,39.08540160250146
05111,AR,28,9,5,4,7,1,8,23212,POINT (-90.6811037 35.5688702),34.5,7.5,22.6,18.5,4.2,14.5,38.77304842322936,21.540582457349647,1,17.23246596587972,30.156815440289506,4.30811649146993,34.46493193175944
05113,AR,67,19,8.25,5,16,1,11,19476,POINT (-94.2308841 34.4909149),32.2,4.9,22.8,11.5,10.4,12.9,97.555966317519,42.35982747997535,2,25.67262271513658,82.15239268843705,5.134524543027315,56.47976997330047
05115,AR,175,48,23.25,19,34,3,38,63234,POINT (-93.0268181 35.456557),31.2,8.3,18.9,15.8,5.9,16.8,75.9085302210836,36.768194325837364,2,30.04712654584559,53.76854223993421,4.744283138817725,60.09425309169118
05117,AR,7,0,0,0,0,0,0,8306,POINT (-91.5536205 34.8311162),22.2,5.4,32.8,13.2,6,15.9,0,0,1,0,0,0,0
05119,AR,2073,842,394.75,319,704,35,525,397931,POINT (-92.312996 34.7703106),26.1,9.1,16.4,8.5,5.3,49,211.59447240853314,99.20061518202904,5,80.16465166071505,176.91509332019874,8.795494696316698,131.93242044475048
05121,AR,58,20,9.25,9,16,1,11,18442,POINT (-91.0284409 36.3412985),35.3,4.6,29.8,14.4,7.3,9,108.44810758052272,50.15724975599176,3,48.80164841123523,86.75848606441818,5.422405379026136,59.646459169287496
05123,AR,37,12,5.5,4,8,0,10,23623,POINT (-90.7515058 35.0228383),42.2,12.6,31.5,17.7,6.6,61,50.79795114930364,23.28239427676417,1,16.932650383101215,33.86530076620243,0,42.33162595775304
05125,AR,205,59,27,18,52,1,38,122308,POINT (-92.674463 34.6485246),16.9,6.9,13.1,8.2,3.8,17.3,48.2388723550381,22.07541616247506,1,14.716944108316708,42.515616312914936,0.817608006017595,31.069104228668607
05127,AR,11,3,1.75,3,2,0,2,9928,POINT (-94.0636413 34.8588693),27.1,4.4,32.1,20,5.9,16.2,30.217566478646255,17.626913779210316,1,30.217566478646255,20.1450443190975,0,20.1450443190975
05129,AR,26,6,2.5,2,6,0,2,7872,POINT (-92.6958884 35.8963868),37.2,4,34.9,19.8,4.3,10.1,76.21951219512195,31.758130081300813,2,25.40650406504065,76.21951219512195,0,25.40650406504065
05131,AR,342,123,56.25,54,93,6,72,127941,POINT (-94.2749889 35.1969808),28.9,7.7,19.4,15.4,5,31.4,96.13806363870847,43.9655778835557,2,42.20695476821347,72.68975543414543,4.689661640912608,56.2759396909513
