state,FIPS,class,n,normalized_n,freq,primary_org_cat,TotalPopulation
TN,47127,Social & Fraternal,1,1.5429717636167257e-4,1,Social & Fraternal,6481
TN,47129,Religious,2,9.452689290103034e-5,0.18181818181818182,Social & Fraternal,21158
TN,47129,Social & Fraternal,5,2.3631723225257586e-4,0.45454545454545453,Social & Fraternal,21158
TN,47129,NA,4,1.890537858020607e-4,0.36363636363636365,Social & Fraternal,21158
TN,47131,Arts & Cultural,1,3.2549964195039385e-5,0.04,NA,30722
TN,47131,Education,2,6.509992839007877e-5,0.08,NA,30722
TN,47131,Healthcare,3,9.764989258511816e-5,0.12,NA,30722
TN,47131,Hobby & Sports,2,6.509992839007877e-5,0.08,NA,30722
TN,47131,Religious,1,3.2549964195039385e-5,0.04,NA,30722
TN,47131,Social & Fraternal,4,1.3019985678015754e-4,0.16,NA,30722
TN,47131,NA,12,3.9059957034047265e-4,0.48,NA,30722
TN,47133,Arts & Cultural,2,8.942944017170452e-5,0.1,Religious,22364
TN,47133,Economic,1,4.471472008585226e-5,0.05,Religious,22364
TN,47133,Education,1,4.471472008585226e-5,0.05,Religious,22364
TN,47133,Healthcare,2,8.942944017170452e-5,0.1,Religious,22364
TN,47133,Hobby & Sports,2,8.942944017170452e-5,0.1,Religious,22364
TN,47133,Religious,6,2.6828832051511357e-4,0.3,Religious,22364
TN,47133,Social & Fraternal,2,8.942944017170452e-5,0.1,Religious,22364
TN,47133,Youth,3,1.3414416025755679e-4,0.15,Religious,22364
TN,47133,NA,1,4.471472008585226e-5,0.05,Religious,22364
TN,47135,Arts & Cultural,1,1.2029351617947793e-4,0.125,NA,8313
TN,47135,Hobby & Sports,1,1.2029351617947793e-4,0.125,NA,8313
TN,47135,Professional,1,1.2029351617947793e-4,0.125,NA,8313
TN,47135,NA,5,6.014675808973896e-4,0.625,NA,8313
TN,47137,Community,1,1.9916351324437363e-4,0.5,Community,5021
TN,47137,Social & Fraternal,1,1.9916351324437363e-4,0.5,Community,5021
TN,47139,Education,1,5.713632727688264e-5,0.1,Social & Fraternal,17502
TN,47139,Foundations,1,5.713632727688264e-5,0.1,Social & Fraternal,17502
TN,47139,Religious,2,1.1427265455376528e-4,0.2,Social & Fraternal,17502
TN,47139,Social & Fraternal,6,3.4281796366129587e-4,0.6,Social & Fraternal,17502
TN,47141,Arts & Cultural,4,5.066176936229498e-5,0.029850746268656716,NA,78955
TN,47141,Community,2,2.533088468114749e-5,0.014925373134328358,NA,78955
TN,47141,Economic,3,3.799632702172123e-5,0.022388059701492536,NA,78955
TN,47141,Education,3,3.799632702172123e-5,0.022388059701492536,NA,78955
TN,47141,Foundations,1,1.2665442340573744e-5,0.007462686567164179,NA,78955
TN,47141,Healthcare,9,1.139889810651637e-4,0.06716417910447761,NA,78955
TN,47141,Hobby & Sports,8,1.0132353872458995e-4,0.05970149253731343,NA,78955
TN,47141,Housing,2,2.533088468114749e-5,0.014925373134328358,NA,78955
TN,47141,Political,2,2.533088468114749e-5,0.014925373134328358,NA,78955
TN,47141,Professional,4,5.066176936229498e-5,0.029850746268656716,NA,78955
TN,47141,Religious,19,2.4064340447090116e-4,0.1417910447761194,NA,78955
TN,47141,Research & Think Tank,1,1.2665442340573744e-5,0.007462686567164179,NA,78955
TN,47141,Social & Fraternal,22,2.786397314926224e-4,0.16417910447761194,NA,78955
TN,47141,Unions,1,1.2665442340573744e-5,0.007462686567164179,NA,78955
TN,47141,Youth,6,7.599265404344247e-5,0.04477611940298507,NA,78955
TN,47141,NA,47,5.95275790006966e-4,0.35074626865671643,NA,78955
TN,47143,Community,1,3.055954527396632e-5,0.07692307692307693,Social & Fraternal,32723
TN,47143,Education,2,6.111909054793265e-5,0.15384615384615385,Social & Fraternal,32723
TN,47143,Healthcare,1,3.055954527396632e-5,0.07692307692307693,Social & Fraternal,32723
TN,47143,Professional,1,3.055954527396632e-5,0.07692307692307693,Social & Fraternal,32723
TN,47143,Religious,1,3.055954527396632e-5,0.07692307692307693,Social & Fraternal,32723
TN,47143,Social & Fraternal,6,1.8335727164379794e-4,0.46153846153846156,Social & Fraternal,32723
TN,47143,NA,1,3.055954527396632e-5,0.07692307692307693,Social & Fraternal,32723
TN,47145,Arts & Cultural,1,1.875715116388123e-5,0.03125,NA,53313
TN,47145,Community,1,1.875715116388123e-5,0.03125,NA,53313
TN,47145,Economic,1,1.875715116388123e-5,0.03125,NA,53313
TN,47145,Education,1,1.875715116388123e-5,0.03125,NA,53313
TN,47145,Healthcare,4,7.502860465552492e-5,0.125,NA,53313
TN,47145,Hobby & Sports,1,1.875715116388123e-5,0.03125,NA,53313
TN,47145,Religious,2,3.751430232776246e-5,0.0625,NA,53313
TN,47145,Social & Fraternal,5,9.378575581940615e-5,0.15625,NA,53313
TN,47145,NA,16,3.001144186220997e-4,0.5,NA,53313
TN,47147,Community,3,4.148861137617724e-5,0.04477611940298507,NA,72309
TN,47147,Economic,1,1.3829537125392413e-5,0.014925373134328358,NA,72309
TN,47147,Education,6,8.297722275235447e-5,0.08955223880597014,NA,72309
TN,47147,Foundations,2,2.7659074250784826e-5,0.029850746268656716,NA,72309
TN,47147,Healthcare,2,2.7659074250784826e-5,0.029850746268656716,NA,72309
TN,47147,Hobby & Sports,5,6.914768562696206e-5,0.07462686567164178,NA,72309
TN,47147,Professional,2,2.7659074250784826e-5,0.029850746268656716,NA,72309
TN,47147,Religious,9,1.2446583412853172e-4,0.13432835820895522,NA,72309
TN,47147,Social & Fraternal,8,1.106362970031393e-4,0.11940298507462686,NA,72309
TN,47147,Unions,3,4.148861137617724e-5,0.04477611940298507,NA,72309
TN,47147,Youth,1,1.3829537125392413e-5,0.014925373134328358,NA,72309
TN,47147,NA,25,3.457384281348103e-4,0.373134328358209,NA,72309
TN,47149,Arts & Cultural,11,3.277760395715073e-5,0.03363914373088685,Religious,335595
TN,47149,Community,13,3.873716831299632e-5,0.039755351681957186,Religious,335595
TN,47149,Economic,8,2.3838257423382352e-5,0.024464831804281346,Religious,335595
TN,47149,Education,20,5.9595643558455876e-5,0.06116207951070336,Religious,335595
TN,47149,Foundations,4,1.1919128711691176e-5,0.012232415902140673,Religious,335595
TN,47149,Healthcare,6,1.7878693067536762e-5,0.01834862385321101,Religious,335595
TN,47149,Hobby & Sports,31,9.237324751560661e-5,0.09480122324159021,Religious,335595
TN,47149,Housing,4,1.1919128711691176e-5,0.012232415902140673,Religious,335595
TN,47149,Political,6,1.7878693067536762e-5,0.01834862385321101,Religious,335595
TN,47149,Professional,18,5.363607920261029e-5,0.05504587155963303,Religious,335595
TN,47149,Religious,69,2.0560497027667277e-4,0.21100917431192662,Religious,335595
TN,47149,Research & Think Tank,5,1.4898910889613969e-5,0.01529051987767584,Religious,335595
TN,47149,Social & Fraternal,48,1.430295445402941e-4,0.14678899082568808,Religious,335595
TN,47149,Unions,4,1.1919128711691176e-5,0.012232415902140673,Religious,335595
TN,47149,Youth,14,4.171695049091911e-5,0.04281345565749235,Religious,335595
TN,47149,NA,66,1.966656237429044e-4,0.2018348623853211,Religious,335595
TN,47151,Community,1,4.575611988103409e-5,0.09090909090909091,Education,21855
TN,47151,Economic,1,4.575611988103409e-5,0.09090909090909091,Education,21855
TN,47151,Education,2,9.151223976206818e-5,0.18181818181818182,Education,21855
TN,47151,Healthcare,1,4.575611988103409e-5,0.09090909090909091,Education,21855
TN,47151,Housing,1,4.575611988103409e-5,0.09090909090909091,Education,21855
TN,47151,Professional,1,4.575611988103409e-5,0.09090909090909091,Education,21855
TN,47151,Religious,2,9.151223976206818e-5,0.18181818181818182,Education,21855
TN,47151,NA,2,9.151223976206818e-5,0.18181818181818182,Education,21855
TN,47153,Community,1,6.358491765753163e-5,0.125,Social & Fraternal,15727
TN,47153,Religious,2,1.2716983531506327e-4,0.25,Social & Fraternal,15727
TN,47153,Social & Fraternal,3,1.907547529725949e-4,0.375,Social & Fraternal,15727
TN,47153,NA,2,1.2716983531506327e-4,0.25,Social & Fraternal,15727
TN,47155,Arts & Cultural,2,2.03898540086453e-5,0.022222222222222223,Social & Fraternal,98088
TN,47155,Community,2,2.03898540086453e-5,0.022222222222222223,Social & Fraternal,98088
TN,47155,Economic,1,1.019492700432265e-5,0.011111111111111112,Social & Fraternal,98088
TN,47155,Education,2,2.03898540086453e-5,0.022222222222222223,Social & Fraternal,98088
TN,47155,Healthcare,3,3.0584781012967946e-5,0.03333333333333333,Social & Fraternal,98088
TN,47155,Hobby & Sports,8,8.15594160345812e-5,0.08888888888888889,Social & Fraternal,98088
TN,47155,Housing,2,2.03898540086453e-5,0.022222222222222223,Social & Fraternal,98088
TN,47155,Professional,4,4.07797080172906e-5,0.044444444444444446,Social & Fraternal,98088
TN,47155,Religious,19,1.9370361308213032e-4,0.2111111111111111,Social & Fraternal,98088
TN,47155,Research & Think Tank,1,1.019492700432265e-5,0.011111111111111112,Social & Fraternal,98088
TN,47155,Social & Fraternal,26,2.650681021123889e-4,0.28888888888888886,Social & Fraternal,98088
TN,47155,Youth,1,1.019492700432265e-5,0.011111111111111112,Social & Fraternal,98088
TN,47155,NA,19,1.9370361308213032e-4,0.2111111111111111,Social & Fraternal,98088
TN,47157,Arts & Cultural,64,6.887808363951793e-5,0.02359882005899705,NA,929178
TN,47157,Community,57,6.134454324144567e-5,0.02101769911504425,NA,929178
TN,47157,Economic,63,6.780186358265047e-5,0.023230088495575223,NA,929178
TN,47157,Education,117,1.2591774665349372e-4,0.04314159292035398,NA,929178
TN,47157,Foundations,36,3.874392204722884e-5,0.01327433628318584,NA,929178
TN,47157,Healthcare,95,1.0224090540240944e-4,0.03502949852507375,NA,929178
TN,47157,Hobby & Sports,95,1.0224090540240944e-4,0.03502949852507375,NA,929178
TN,47157,Housing,20,2.1524401137349357e-5,0.007374631268436578,NA,929178
TN,47157,Political,26,2.798172147855416e-5,0.009587020648967551,NA,929178
TN,47157,Professional,63,6.780186358265047e-5,0.023230088495575223,NA,929178
TN,47157,Religious,351,3.777532399604812e-4,0.12942477876106195,NA,929178
TN,47157,Research & Think Tank,45,4.8429902559036054e-5,0.016592920353982302,NA,929178
TN,47157,Social & Fraternal,211,2.270824319990357e-4,0.0778023598820059,NA,929178
TN,47157,Unions,39,4.197258221783124e-5,0.014380530973451327,NA,929178
TN,47157,Youth,87,9.36311449474697e-5,0.032079646017699116,NA,929178
TN,47157,NA,1343,0.0014453635363730092,0.4952064896755162,NA,929178
TN,47159,Education,1,5.0454086781029264e-5,0.07142857142857142,Social & Fraternal,19820
TN,47159,Healthcare,2,1.0090817356205853e-4,0.14285714285714285,Social & Fraternal,19820
TN,47159,Housing,1,5.0454086781029264e-5,0.07142857142857142,Social & Fraternal,19820
TN,47159,Religious,1,5.0454086781029264e-5,0.07142857142857142,Social & Fraternal,19820
TN,47159,Social & Fraternal,6,3.027245206861756e-4,0.42857142857142855,Social & Fraternal,19820
TN,47159,Youth,1,5.0454086781029264e-5,0.07142857142857142,Social & Fraternal,19820
TN,47159,NA,2,1.0090817356205853e-4,0.14285714285714285,Social & Fraternal,19820
TN,47161,Arts & Cultural,1,7.369739848183359e-5,0.1111111111111111,NA,13569
TN,47161,Hobby & Sports,1,7.369739848183359e-5,0.1111111111111111,NA,13569
TN,47161,Professional,1,7.369739848183359e-5,0.1111111111111111,NA,13569
TN,47161,Religious,1,7.369739848183359e-5,0.1111111111111111,NA,13569
TN,47161,Social & Fraternal,2,1.4739479696366717e-4,0.2222222222222222,NA,13569
TN,47161,NA,3,2.2109219544550078e-4,0.3333333333333333,NA,13569
TN,47163,Arts & Cultural,12,7.6024910829115e-5,0.056338028169014086,Social & Fraternal,157843
TN,47163,Community,6,3.80124554145575e-5,0.028169014084507043,Social & Fraternal,157843
TN,47163,Economic,7,4.4347864650317085e-5,0.03286384976525822,Social & Fraternal,157843
TN,47163,Education,12,7.6024910829115e-5,0.056338028169014086,Social & Fraternal,157843
TN,47163,Foundations,3,1.900622770727875e-5,0.014084507042253521,Social & Fraternal,157843
TN,47163,Healthcare,13,8.236032006487459e-5,0.06103286384976526,Social & Fraternal,157843
TN,47163,Hobby & Sports,25,1.583852308939896e-4,0.11737089201877934,Social & Fraternal,157843
TN,47163,Housing,2,1.2670818471519167e-5,0.009389671361502348,Social & Fraternal,157843
TN,47163,Professional,6,3.80124554145575e-5,0.028169014084507043,Social & Fraternal,157843
TN,47163,Religious,37,2.344101417231046e-4,0.17370892018779344,Social & Fraternal,157843
TN,47163,Research & Think Tank,3,1.900622770727875e-5,0.014084507042253521,Social & Fraternal,157843
TN,47163,Social & Fraternal,40,2.534163694303834e-4,0.18779342723004694,Social & Fraternal,157843
TN,47163,Unions,5,3.167704617879792e-5,0.023474178403755867,Social & Fraternal,157843
TN,47163,Youth,5,3.167704617879792e-5,0.023474178403755867,Social & Fraternal,157843
TN,47163,NA,37,2.344101417231046e-4,0.17370892018779344,Social & Fraternal,157843
TN,47165,Arts & Cultural,8,4.144304689280756e-5,0.0326530612244898,NA,193036
TN,47165,Community,11,5.6984189477610395e-5,0.044897959183673466,NA,193036
TN,47165,Economic,7,3.626266603120661e-5,0.02857142857142857,NA,193036
TN,47165,Education,12,6.216457033921133e-5,0.04897959183673469,NA,193036
TN,47165,Foundations,3,1.5541142584802834e-5,0.012244897959183673,NA,193036
TN,47165,Healthcare,8,4.144304689280756e-5,0.0326530612244898,NA,193036
TN,47165,Hobby & Sports,14,7.252533206241323e-5,0.05714285714285714,NA,193036
TN,47165,Housing,2,1.036076172320189e-5,0.00816326530612245,NA,193036
TN,47165,Political,4,2.072152344640378e-5,0.0163265306122449,NA,193036
TN,47165,Professional,10,5.180380861600945e-5,0.04081632653061224,NA,193036
TN,47165,Religious,49,2.538386622184463e-4,0.2,NA,193036
TN,47165,Research & Think Tank,3,1.5541142584802834e-5,0.012244897959183673,NA,193036
TN,47165,Social & Fraternal,36,1.8649371101763402e-4,0.1469387755102041,NA,193036
TN,47165,Unions,4,2.072152344640378e-5,0.0163265306122449,NA,193036
TN,47165,Youth,8,4.144304689280756e-5,0.0326530612244898,NA,193036
TN,47165,NA,66,3.4190513686566234e-4,0.2693877551020408,NA,193036
TN,47167,Community,1,1.6428993888414273e-5,0.02127659574468085,NA,60868
TN,47167,Education,5,8.214496944207137e-5,0.10638297872340426,NA,60868
TN,47167,Healthcare,5,8.214496944207137e-5,0.10638297872340426,NA,60868
TN,47167,Hobby & Sports,2,3.2857987776828546e-5,0.0425531914893617,NA,60868
TN,47167,Professional,2,3.2857987776828546e-5,0.0425531914893617,NA,60868
TN,47167,Religious,5,8.214496944207137e-5,0.10638297872340426,NA,60868
TN,47167,Social & Fraternal,10,1.6428993888414274e-4,0.2127659574468085,NA,60868
TN,47167,Youth,2,3.2857987776828546e-5,0.0425531914893617,NA,60868
TN,47167,NA,15,2.464349083262141e-4,0.3191489361702128,NA,60868
TN,47169,Healthcare,1,8.723719794120213e-5,0.125,Religious,11463
TN,47169,Religious,3,2.6171159382360636e-4,0.375,Religious,11463
TN,47169,Social & Fraternal,1,8.723719794120213e-5,0.125,Religious,11463
TN,47169,NA,3,2.6171159382360636e-4,0.375,Religious,11463
TN,47171,Healthcare,1,5.589402492873512e-5,0.06666666666666667,Social & Fraternal,17891
TN,47171,Hobby & Sports,1,5.589402492873512e-5,0.06666666666666667,Social & Fraternal,17891
TN,47171,Religious,1,5.589402492873512e-5,0.06666666666666667,Social & Fraternal,17891
TN,47171,Social & Fraternal,9,5.03046224358616e-4,0.6,Social & Fraternal,17891
TN,47171,NA,3,1.6768207478620536e-4,0.2,Social & Fraternal,17891
TN,47173,Economic,1,5.1028218604888504e-5,0.2,Religious,19597
TN,47173,Religious,2,1.0205643720977701e-4,0.4,Religious,19597
TN,47173,Social & Fraternal,1,5.1028218604888504e-5,0.2,Religious,19597
TN,47173,NA,1,5.1028218604888504e-5,0.2,Religious,19597
TN,47175,Social & Fraternal,2,3.287851389117212e-4,0.4,NA,6083
TN,47175,NA,3,4.931777083675817e-4,0.6,NA,6083
TN,47177,Arts & Cultural,1,2.450920320580378e-5,0.03333333333333333,NA,40801
TN,47177,Economic,1,2.450920320580378e-5,0.03333333333333333,NA,40801
TN,47177,Education,1,2.450920320580378e-5,0.03333333333333333,NA,40801
TN,47177,Healthcare,1,2.450920320580378e-5,0.03333333333333333,NA,40801
TN,47177,Hobby & Sports,4,9.803681282321512e-5,0.13333333333333333,NA,40801
TN,47177,Professional,2,4.901840641160756e-5,0.06666666666666667,NA,40801
TN,47177,Religious,2,4.901840641160756e-5,0.06666666666666667,NA,40801
TN,47177,Social & Fraternal,7,1.7156442244062645e-4,0.23333333333333334,NA,40801
TN,47177,Youth,1,2.450920320580378e-5,0.03333333333333333,NA,40801
TN,47177,NA,10,2.450920320580378e-4,0.3333333333333333,NA,40801
TN,47179,Arts & Cultural,8,6.0575314045143753e-5,0.04,Religious,132067
TN,47179,Community,7,5.300339978950078e-5,0.035,Religious,132067
TN,47179,Economic,9,6.814722830078672e-5,0.045,Religious,132067
TN,47179,Education,7,5.300339978950078e-5,0.035,Religious,132067
TN,47179,Foundations,4,3.0287657022571877e-5,0.02,Religious,132067
TN,47179,Healthcare,9,6.814722830078672e-5,0.045,Religious,132067
TN,47179,Hobby & Sports,12,9.086297106771563e-5,0.06,Religious,132067
TN,47179,Housing,5,3.785957127821484e-5,0.025,Religious,132067
TN,47179,Political,2,1.5143828511285938e-5,0.01,Religious,132067
TN,47179,Professional,12,9.086297106771563e-5,0.06,Religious,132067
TN,47179,Religious,46,3.4830805575957656e-4,0.23,Religious,132067
TN,47179,Research & Think Tank,2,1.5143828511285938e-5,0.01,Religious,132067
TN,47179,Social & Fraternal,31,2.3472934192493203e-4,0.155,Religious,132067
TN,47179,Unions,4,3.0287657022571877e-5,0.02,Religious,132067
TN,47179,Youth,7,5.300339978950078e-5,0.035,Religious,132067
TN,47179,NA,35,2.650169989475039e-4,0.175,Religious,132067
TN,47181,Social & Fraternal,4,2.4464831804281347e-4,0.5714285714285714,Social & Fraternal,16350
TN,47181,NA,3,1.834862385321101e-4,0.42857142857142855,Social & Fraternal,16350
TN,47183,Arts & Cultural,2,6.070171178827243e-5,0.04,Social & Fraternal,32948
TN,47183,Community,1,3.0350855894136214e-5,0.02,Social & Fraternal,32948
TN,47183,Economic,2,6.070171178827243e-5,0.04,Social & Fraternal,32948
TN,47183,Education,1,3.0350855894136214e-5,0.02,Social & Fraternal,32948
TN,47183,Healthcare,1,3.0350855894136214e-5,0.02,Social & Fraternal,32948
TN,47183,Hobby & Sports,2,6.070171178827243e-5,0.04,Social & Fraternal,32948
TN,47183,Housing,1,3.0350855894136214e-5,0.02,Social & Fraternal,32948
TN,47183,Professional,6,1.821051353648173e-4,0.12,Social & Fraternal,32948
TN,47183,Religious,4,1.2140342357654485e-4,0.08,Social & Fraternal,32948
TN,47183,Research & Think Tank,2,6.070171178827243e-5,0.04,Social & Fraternal,32948
TN,47183,Social & Fraternal,21,6.373679737768605e-4,0.42,Social & Fraternal,32948
TN,47183,NA,7,2.124559912589535e-4,0.14,Social & Fraternal,32948
TN,47185,Foundations,1,3.6854131348124126e-5,0.08333333333333333,Social & Fraternal,27134
TN,47185,Healthcare,2,7.370826269624825e-5,0.16666666666666666,Social & Fraternal,27134
TN,47185,Religious,2,7.370826269624825e-5,0.16666666666666666,Social & Fraternal,27134
TN,47185,Social & Fraternal,3,1.1056239404437237e-4,0.25,Social & Fraternal,27134
TN,47185,Youth,2,7.370826269624825e-5,0.16666666666666666,Social & Fraternal,27134
TN,47185,NA,2,7.370826269624825e-5,0.16666666666666666,Social & Fraternal,27134
TN,47187,Arts & Cultural,27,1.1139257217826112e-4,0.02922077922077922,Social & Fraternal,242386
TN,47187,Community,17,7.013606396409034e-5,0.0183982683982684,Social & Fraternal,242386
